frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
16.0238,14.3381,15.6388,17.2445,18.4123,19.9215,21.8958,24.5353,28.1876,33.5177,42.0126,58.107,123.12,171.67,55.7422,10.06,2.92297,1.24725,0.770508,4.56848,1.0,0.0,0.5480052012946526,304.2889267231138,
15.4929,14.3317,15.9931,17.8903,19.2682,21.0617,23.4393,26.6869,31.3306,38.4782,51.056,82.6428,200.0,91.9596,17.2363,6.22476,2.64769,1.28821,0.841675,4.64411,1.0,0.0,0.503762127815166,323.4099876060129,
15.0476,14.3712,16.4142,18.6427,20.2687,22.4083,25.2965,29.352,35.4109,45.4782,66.5883,200.0,132.914,33.1751,8.90877,4.77484,2.48102,1.33182,0.914246,4.7039,1.0,0.0,0.36916210918160614,344.87367053508166,
14.6774,14.4532,16.9021,19.5083,21.4288,23.9935,27.5362,32.6924,40.8688,56.182,109.851,177.476,63.4394,13.8391,6.31298,4.04588,2.37848,1.37811,0.988586,4.6353,1.0,0.0,0.3201804912061188,302.7801770183575,
14.3687,14.5776,17.4675,20.5139,22.7921,25.8938,30.307,37.0426,48.6961,76.2064,200.0,104.259,24.2026,8.68571,5.10352,3.61453,2.3132,1.42627,1.06482,4.39531,1.0,0.0,0.18633317503717878,328.45461595957613,
14.111,14.7507,18.138,21.7171,24.4491,28.2628,33.9068,43.1235,61.5894,200.0,148.876,45.6847,12.5901,6.54705,4.39992,3.32495,2.26764,1.47424,1.14246,4.1893,1.0,0.0,0.03719092721670871,354.36089864114876,
13.9026,14.9716,18.9187,23.144,26.4565,31.2327,38.6866,52.168,89.9777,196.039,80.9701,19.9565,8.66481,5.42363,3.95323,3.12527,2.23862,1.52277,1.22192,4.31867,1.0,0.0,-0.004292489151754654,316.8364285843649,
13.7392,15.2392,19.8199,24.8365,28.9047,35.0234,45.3124,67.5565,200.0,125.36,35.5614,12.0762,6.82902,4.74783,3.65302,2.98492,2.22318,1.57269,1.30353,4.48999,1.0,0.0,-0.1482520452260235,339.20124509999755,
13.6165,15.5568,20.8647,26.8711,31.9566,40.0501,55.3158,111.522,174.378,65.6516,18.2314,8.87056,5.78487,4.30145,3.44046,2.88373,2.21759,1.62372,1.3877,4.69851,1.0,0.0,-0.19608260315603207,303.4095609913379,
13.5313,15.9291,22.086,29.3633,35.8774,47.1167,73.3355,200.0,108.547,30.7527,12.0632,7.19172,5.11612,3.98666,3.28391,2.80923,2.21912,1.67572,1.47443,4.94121,1.0,0.0,-0.32682233605977073,329.6836103928941,
